,TARGET,DAYS_BIRTH,INCOME_ANNUITY_DIFF,PREVAPP_AMT_ANNUITY_LAST,ANNUITY_INCOME_RATIO,FLAG_EMP_PHONE,BUREAU_TOTAL_DEBT,REGION_POPULATION_RELATIVE,REG_CITY_NOT_LIVE_CITY,REGION_RATING_CLIENT_W_CITY,PREVAPP_AMT_CREDIT_GOODS_DIFF_LAST,REG_CITY_NOT_WORK_CITY,BUREAU_RATIO_DEBT_CREDIT,DAYS_LAST_PHONE_CHANGE,EXT_SOURCE_1,PREVAPP_SK_ID_PREV_COUNT,CREDIT_GOODS_RATIO,BUREAU_COUNT,NAME_EDUCATION_TYPE,AMT_GOODS_PRICE,EXT_SOURCE_2,DAYS_EMPLOYED_RATIO,PREVAPP_AMT_DECLINED_LAST,DAYS_REGISTRATION,PREVAPP_ANNUITY_GOODS_LAST,FLAG_DOCUMENT_3,BUREAU_DAYS_DIFF_AVG,DAYS_ID_PUBLISH,BUREAU_ACTIVE_LOANS_PCT,PREVAPP_DAYS_LAST_DUE_1ST_VERSION_LAST,BUREAU_TOTAL_CREDIT,CREDIT_TERM
82,0,-17527,127219.5,10080.72,0.19225714284493606,1,86526.0,0.035792000000000004,0,2,0.0,1,0.27099232122652916,-371.0,,2.0,1.1188013244868462,3.0,1,679500.0,0.3573422337147276,0.13932789418572938,0.0,-3500.0,8999.99250000625,1,879.6666666666666,-983,0.3333333333333333,-8.0,319293.18,25.10610788292594
83,0,-17390,211500.0,12985.83,0.05999999999733334,1,,0.01885,0,2,109521.0,0,,-617.0,,7.0,0.9999999999629628,,1,270000.0,0.5970811533321667,0.053133985079433,0.0,-7211.0,5249.998906250227,0,,-907,,1299.0,,19.999999985185184
84,0,-23032,318924.0,2904.345,0.11409999999683056,0,185535.0,0.009175,0,2,-0.9000000000014552,0,0.0689164093932247,0.0,,12.0,1.0791986754808065,10.0,1,679500.0,0.6605789818593445,,0.9000000000014552,-9506.0,2459.6979502517083,1,134.2,-793,0.5,-894.0,2692174.5,17.852651178826406
85,0,-15909,164056.5,5184.585,0.18984444443506943,1,0.0,0.008019,0,2,4270.5,1,0.0,-1876.0,0.4476751393608083,5.0,1.2376013985821663,5.0,3,643500.0,0.4957651407174961,0.06876610727812314,-4270.5,-3134.0,3371.2471906273413,1,477.4,-4180,0.0,-139.0,3163743.45,20.716024810249838
86,0,-18138,180427.5,22482.0,0.10899999999461729,1,,0.072508,0,1,0.0,0,,-1585.0,,5.0,1.2112063491636258,,3,283500.0,0.7162122102538987,0.05342375126994363,0.0,-7421.0,18749.98437501302,0,,-1681,,-965.0,,15.556778790097733
87,0,-14321,115735.5,,0.08146428570782029,1,694314.0,0.02461,0,2,,0,0.47128610046275793,-2.0,0.4147940693543055,,1.2111999999551406,5.0,1,270000.0,0.6611083077510267,0.013406885003426357,,-6913.0,,1,268.6,-5942,0.4,,1473232.5,31.859710622183535
88,0,-21112,55035.0,4704.345,0.2356249999672743,1,12307.5,0.009175,0,2,4815.0,0,0.027605544525674167,0.0,,2.0,0.9999999999777778,3.0,1,450000.0,0.7180575365896832,0.08023872682845715,-4815.0,-6057.0,3798.746834377638,1,513.0,-4013,0.3333333333333333,-39.0,445834.35,26.525198923356793
89,0,-18556,59310.0,2950.2,0.3409999999621111,1,0.0,0.022625,0,2,-2952.0,0,0.0,-2591.0,0.7631370618175837,1.0,1.1583999999754835,1.0,1,472500.0,0.6446273721560554,0.04645397717528237,2952.0,-6769.0,2950.647049352951,1,0.0,-2045,0.0,-2290.0,765000.0,17.834604099760636
90,0,-19810,169744.5,32991.795,0.12276744185412056,1,18774.0,0.031329,0,2,5197.5,0,0.011284924433744023,-1733.0,0.765153942091246,14.0,0.9999999999555556,6.0,1,225000.0,0.25475995714691185,0.44734982354737496,-5197.5,-4493.0,26249.95625007292,1,258.1666666666667,-3043,0.16666666666666666,-365.0,1663635.42,9.47149080866684
91,0,-12780,139711.5,25269.66,0.18297368419982613,1,40878.0,0.006629,0,2,-3060.0,1,0.06301900143603405,-546.0,,1.0,1.2111999999730845,3.0,1,450000.0,0.7566679797246073,0.11071987489101712,3060.0,-5146.0,20992.465012558314,1,512.3333333333334,-870,0.6666666666666666,-344.0,648661.5,17.419818777691543
92,0,-10744,109935.0,6703.065,0.1856666666529136,1,52820.595,0.035792000000000004,0,2,8640.0,1,0.8062858909190823,0.0,,4.0,1.1055999999672415,1.0,1,337500.0,0.6405493008893001,0.0689687267953916,-8640.0,-442.0,4544.246213128155,1,0.0,-2381,1.0,439.0,65511.0,14.886894069464635
93,0,-10485,84546.0,14694.525,0.24847999997791287,1,104072.31,0.0228,0,2,13801.5,0,0.04153220852745304,-1234.0,0.5633231337420023,6.0,1.1979999999833613,12.0,1,720000.0,0.608604105963283,0.11912255614603963,-13801.5,-4628.0,10892.615922820065,1,165.58333333333334,-3110,0.25,-260.0,2505821.715,30.856406943243755
94,1,-10199,250893.0,9000.0,0.20351428570782493,1,85648.5,0.030755,0,2,-22486.5,1,0.6563103448275862,-591.0,,4.0,1.0593999999882289,2.0,2,900000.0,0.4323402118056743,0.19756838925146425,-180000.0,-4802.0,5061.370782191015,1,17.0,-1038,1.0,365243.0,130500.0,14.872946789761968
95,0,-15137,69804.0,4500.0,0.08752941175326412,1,401368.5,0.028663,0,2,0.0,0,0.657203277432285,-1981.0,0.4757617930038634,4.0,0.999999999925926,3.0,1,135000.0,0.5930185238421518,0.5271850436197298,0.0,-9176.0,9000000000.0,1,409.3333333333333,-4576,0.6666666666666666,166.0,610722.0,20.161290292471193
96,0,-10734,112401.0,8326.26,0.16739999998760002,1,45634.5,0.030755,1,2,8518.5,1,0.19520452491056894,-227.0,0.3957242668511344,2.0,1.2639999999438223,4.0,3,225000.0,0.1549370735653434,0.06456120743857016,-8518.5,-7913.0,6723.74439687967,1,106.75,-1362,0.5,133.0,233777.88,12.584627632822414
97,0,-15371,75316.5,6750.0,0.1631499999818722,1,0.0,0.028663,0,2,0.0,1,0.0,-40.0,,4.0,0.999999999968254,1.0,1,315000.0,0.3343001962973505,0.023876130390915445,0.0,-3071.0,13499999999.999998,1,0.0,-4211,0.0,365243.0,18513.0,21.45265092011261
98,0,-14751,210982.5,37377.945,0.13175925925383708,1,2430413.8200000003,0.010006,0,1,90499.5,1,0.3181838940585623,-1083.0,0.6712718925800566,15.0,0.9999999999888889,17.0,3,900000.0,0.7002735745029195,0.45671479930629433,-90499.5,-3390.0,19999.988888895063,1,164.94117647058823,-4788,0.47058823529411764,333.0,7638393.6,28.109627538655538
99,0,-22471,63459.0,22605.75,0.2948999999672333,0,,0.026392,0,2,-7047.899999999994,0,,0.0,,2.0,0.9999999999851853,,1,675000.0,0.6263029188866104,,7047.899999999994,-217.0,20934.519065480934,0,,-4323,,-1448.0,,25.432349939553013
100,0,-11142,45000.0,7679.925,0.16666666663580246,1,354735.405,0.015221,0,2,2695.5,0,0.4143003188789655,-149.0,,1.0,0.9999999999444446,8.0,1,180000.0,0.5002642944981995,0.21710644428029657,-2695.5,-4987.0,5669.99055001575,0,327.625,-467,0.5,31.0,856227.69,19.99999997777778
101,0,-9650,106785.0,,0.20899999998451854,1,108837.0,0.019689,0,2,,1,0.295023176384484,-17.0,0.2543516601822173,3.0,1.1583999999828385,2.0,3,675000.0,0.16995295093717294,0.3060103630114097,0.0,-4329.0,,1,95.0,-367,1.0,,368910.0,27.71291865046503
102,0,-16798,99855.0,7362.99,0.20749999998353175,1,0.0,0.018209,0,3,6961.5,0,0.0,-319.0,,3.0,1.1583973509763297,1.0,1,679500.0,0.5861504130199274,0.039826169805825797,-6961.5,-9388.0,5493.745421878815,1,0.0,-347,0.0,-98.0,70571.115,30.106368318949563
103,0,-10954,50283.0,70963.65,0.34270588230814303,1,0.0,0.0228,0,2,93555.0,0,0.0,-663.0,0.4055643396822132,4.0,1.197999999982252,3.0,3,675000.0,0.04729142440452983,0.225397115414823,-93555.0,-550.0,52499.98250000583,1,88.0,-596,1.0,-1234.0,630000.0,30.844490204506812
104,0,-23719,83763.0,4674.78,0.19069565215548834,1,527287.4550000001,0.020246,0,3,8910.0,0,0.43087027382061055,-1689.0,,4.0,0.9999999999851853,6.0,1,675000.0,0.3993660764222056,0.35692904437663014,-8910.0,-3917.0,2812.498828125488,1,407.6666666666667,-4036,0.5,-126.0,1223773.1099999999,34.19972638486106
105,0,-24051,196353.0,16082.865,0.12731999999434135,0,0.0,0.072508,0,1,87673.5,0,0.0,-1080.0,,13.0,1.131999999971414,2.0,1,396000.0,0.7103178570703124,,0.0,-7040.0,5399.99910000015,0,81.5,-4053,0.0,-693.0,742500.0,15.648130688851143
106,0,-21613,99792.0,24483.465,0.20799999998349206,0,8559.0,0.009549,0,2,34096.5,0,0.03514996950712424,-1165.0,,3.0,1.105603773538549,2.0,1,238500.0,0.5713305828391398,,-34096.5,-2376.0,13124.99453125228,0,617.0,-2434,0.5,-173.0,243499.5,10.061298073084059
107,0,-12900,126000.0,30956.175,0.0666666666617284,1,685741.5,0.04622,0,1,-18756.0,1,0.6582591792656588,-1091.0,,2.0,0.9999999999444446,5.0,1,180000.0,0.7050933282515942,0.06062015508575206,18756.0,-2124.0,31257.69790383683,0,235.6,-3888,0.2,-501.0,1041750.0,19.99999997777778
108,0,-21341,107158.5,8675.955,0.04747999999577955,0,,0.02461,0,2,1485.0,0,,-2279.0,,3.0,1.1583999997425778,,1,45000.0,0.6870034445422084,,-1485.0,-10150.0,7499.987500020834,0,,-1403,,-580.0,,9.759056426548618
109,0,-9415,78750.0,,0.07894736841181901,1,10048887.0,0.018029,0,2,,0,0.9730222222222222,0.0,0.4795441447548665,,0.999999999925926,1.0,3,135000.0,0.6102072901939566,0.023898035075834344,,-4066.0,,1,0.0,-2104,1.0,,10327500.0,19.99999997037037
110,1,-10526,126697.5,12520.71,0.19557142855901136,1,156483.0,0.007273999999999998,0,2,19701.0,1,0.69548,-56.0,,2.0,1.2375999999788445,1.0,2,585000.0,0.2820694905045227,0.02536576099692738,-19701.0,-387.0,6164.996575001903,1,0.0,-3190,1.0,73.0,225000.0,23.50445579952781
111,0,-13830,224374.5,29250.0,0.1689833333270747,1,678262.5,0.072508,0,1,74056.5,0,0.9981788079470199,-734.0,0.3394026084270504,2.0,1.2375999999828111,2.0,1,720000.0,0.7079724741176917,0.0845263919627812,-585000.0,-7953.0,9374.996093751628,1,184.5,-4802,1.0,365243.0,679500.0,19.530131172364108
112,0,-23656,128889.0,44610.48,0.36351111109316,1,95697.0,0.032561,0,1,6210.0,0,0.14177333333333333,-905.0,0.7748801671358985,2.0,1.0435619834614915,1.0,1,1089000.0,0.7112888072636568,0.04091985121783896,-6210.0,-14666.0,38249.93625010625,1,0.0,-4456,1.0,-375.0,675000.0,15.438439904981804
113,0,-9207,48690.0,7675.74,0.2786666666253827,1,,0.002134,0,3,16168.5,1,,-591.0,0.5486469663609839,3.0,1.4223999999473185,,1,270000.0,0.3167548800416005,0.11328337147092796,-16168.5,-4069.0,5944.495046254128,1,,-1882,,-11.0,,20.417224869528322
114,0,-10085,193500.0,,0.04444444444224966,1,2970.99,0.018634,0,2,,0,0.002911570066650091,0.0,0.3291857814541987,,0.9999999999444446,4.0,1,180000.0,0.7492408359410063,0.04610808135459403,,-9649.0,,1,331.25,-1666,0.5,,1020408.21,19.99999997777778
115,0,-19829,108729.0,19193.175,0.1945999999855852,1,181584.0,0.00733,1,2,80698.5,1,0.723387472661432,-1209.0,,12.0,1.2243943661588608,2.0,1,319500.0,0.7206401576263843,0.010842705134319787,-80698.5,-4730.0,9374.998046875406,1,10.0,-3368,1.0,1084.0,251019.0,14.890715992961548
116,0,-15949,108144.0,6432.795,0.313371428551532,1,2313877.5,0.04622,0,1,-1273.5,0,1.0,-2397.0,,2.0,1.0950407523434689,1.0,1,1435500.0,0.6820166294931829,0.014985265543285012,1273.5,-1146.0,4949.54505045495,1,0.0,-4321,1.0,-2096.0,2313877.5,31.84883296218315
117,0,-20284,179374.5,33482.61,0.20277999999098756,0,,0.020246,0,3,161451.0,0,,0.0,0.8864868897220826,11.0,1.2375999999828111,,1,720000.0,0.08671938658524453,,-161451.0,-1990.0,18874.9947569459,0,,-2556,,365243.0,,19.530131172364108
118,0,-14339,105777.0,14684.175,0.2164666666506321,0,966264.525,0.04622,0,1,9580.5,0,0.2144687309290779,-242.0,0.6674963344753486,2.0,1.1979999999825999,13.0,3,688500.0,0.6075618184170141,,-9580.5,-1104.0,10888.63911136089,1,168.23076923076923,-4620,0.7692307692307693,58.0,4505386.5,28.225130880393824
119,0,-13286,133483.5,10841.85,0.15248571427603266,1,334089.0,0.010276,1,2,0.0,1,0.8809074621198638,-1868.0,0.5677754906901958,11.0,1.158396551679755,2.0,1,261000.0,0.6014083651352106,0.1734908927995566,0.0,-6685.0,4374.998784722559,1,518.5,-4955,0.5,-221.0,379255.5,12.588907620765346
120,0,-9223,123750.0,,0.21428571427210885,1,,0.030755,1,2,,1,,-120.0,0.3703423626276125,,0.9999999999851853,,3,675000.0,0.7158609528990171,0.08695652183341268,,-4067.0,,0,,-505,,,,19.999999994074074
121,0,-13379,332005.5,23577.75,0.07776249999783992,1,931554.0,0.018801,0,2,56133.0,1,0.11896297879823324,-1759.0,,3.0,1.2375961538197093,12.0,3,468000.0,0.0648582778736916,0.4026459379644562,-56133.0,-6869.0,11249.996875000867,1,178.16666666666666,-4540,0.4166666666666667,-37.0,7830621.0,20.689599735416028
122,0,-22881,148500.0,9352.89,0.0833333333281893,1,161707.5,0.035792000000000004,0,2,5049.0,0,0.09947663965447515,-1499.0,0.6594043693464781,3.0,0.9999999999629628,12.0,3,270000.0,0.6781247611812603,0.14946899180519602,-5049.0,-1481.0,6374.994687504427,0,195.16666666666666,-4802,0.25,-1139.0,1625582.655,19.999999985185184
123,0,-16759,82471.5,8086.32,0.26691999997627375,1,,0.028663,0,2,13428.0,0,,-1282.0,,11.0,0.9999999999813259,,1,535500.0,0.6116366959675879,0.2720926071198118,-13428.0,-3079.0,5624.9953125039065,1,,-296,,-922.0,,17.83305858839667
124,0,-16282,185710.5,29412.81,0.08291111110701674,1,2915271.0,0.01885,0,2,98842.5,0,0.7611307968494464,-1782.0,0.6470448716896019,6.0,1.3167954544789497,7.0,1,198000.0,0.7464864055627681,0.2687016338709628,-98842.5,-762.0,14999.99687500065,1,315.14285714285717,-1494,0.42857142857142855,611.0,3830184.0,15.529080666172858
125,0,-22959,104544.0,10533.33,0.10646153845243918,0,1195042.5,0.00733,0,2,42336.0,0,0.711970509383378,-909.0,,1.0,1.2111999999551406,5.0,1,270000.0,0.28232640421904515,,-42336.0,-1730.0,6578.697807100731,1,114.0,-4047,1.0,-7.0,1678500.0,26.254335239037946
126,0,-16142,112900.5,16293.15,0.1636999999878741,1,0.0,0.003813,0,2,29700.0,0,0.0,-1198.0,0.6846964453639659,9.0,1.1187961164807163,1.0,1,463500.0,0.4109070009841619,0.17544294398181323,0.0,-3440.0,9374.996093751628,1,0.0,-3970,0.0,-186.0,14661.0,23.46487476030459
127,0,-16340,211041.0,9450.0,0.14730909090313904,1,1119889.935,0.008575,0,2,128731.5,0,0.40523016373736254,-2415.0,0.6177157988717764,3.0,1.1187999999834253,16.0,1,675000.0,0.6605593694772599,0.5291921667865314,-135000.0,-4182.0,28218.744121094973,1,155.5625,-4259,0.25,365243.0,2763589.77,20.713404092072352
128,0,-9203,144625.5,7672.005,0.15423684209624347,1,72756.0,0.030755,0,2,5886.0,0,0.41330320984851854,-395.0,0.0531827887508412,1.0,1.2112020201748326,2.0,1,445500.0,0.16446313944142296,0.05226556563323434,-5886.0,-1642.0,4645.121129065726,1,2.0,-1639,1.0,-29.0,176035.41,20.45879541964443
129,0,-16522,123228.0,27000.0,0.08719999999354075,1,0.0,0.019101,0,2,0.0,0,0.0,-398.0,,3.0,1.2639999999122222,1.0,3,144000.0,0.6952191372191353,0.08782229759582513,0.0,-4101.0,53999999999.99999,1,0.0,-66,0.0,365243.0,70416.0,15.461773687171446
130,0,-16083,147780.0,7846.065,0.06171428571036735,1,126153.0,0.010032,0,2,0.0,0,0.1410012517293828,-1761.0,,11.0,1.5279999999082283,6.0,1,166500.0,0.1654420733377721,0.1718584842205176,0.0,-7358.0,7248.746979688759,1,442.8333333333333,-4654,0.5,-826.0,894694.185,26.174074047146014
131,0,-18413,169974.0,9118.35,0.16062222221429026,1,60537.06,0.031329,0,2,7200.0,0,0.019291394023870673,-1192.0,,7.0,1.1451999999881635,3.0,1,967500.0,0.6680204349150283,0.10291641780422332,-7200.0,-10826.0,6059.619950316708,1,708.0,-1947,1.0,-2045.0,3138034.5,34.0644714892503
132,0,-12157,135000.0,16349.265,0.06249999999565973,1,0.0,0.030755,0,2,0.0,0,0.0,-329.0,0.12739294667525167,2.0,0.9999999999444446,2.0,1,180000.0,0.4949615763457107,0.24636012194320978,0.0,-4055.0,14596.487836260138,0,159.5,-267,0.0,-10.0,199035.0,19.99999997777778
133,0,-11944,135594.0,9715.815,0.13908571427688346,1,215253.0,0.015221,0,2,0.0,1,0.6257309176532148,-524.0,,1.0,0.9999999999851853,3.0,1,675000.0,0.2820783472350259,0.24271600824072004,0.0,-5812.0,7897.4934187554845,1,171.66666666666666,-2722,0.6666666666666666,-152.0,344002.5,30.813475745999508
134,0,-14235,118372.5,3243.96,0.2484285714127982,1,0.0,0.018209,0,3,-5971.5,0,0.0,-2703.0,,3.0,0.999999999989418,7.0,1,945000.0,0.5978227034457954,0.38011942422207196,5971.5,-2248.0,3742.493762510396,1,346.7142857142857,-5376,0.2857142857142857,-2232.0,329746.5,24.151811379681345
135,0,-16086,118867.5,6065.145,0.339624999981132,1,432603.0,0.014519999999999996,0,2,4900.5,0,0.4413527926327772,0.0,0.8678716871178579,5.0,0.999999999994302,5.0,1,1755000.0,0.14768481724551802,0.0962949148926364,-4900.5,-3174.0,4124.621562815364,0,487.2,-4584,0.2,-1255.0,980175.06,28.708133966595813
136,0,-12348,152514.0,6556.005,0.15269999999151668,1,0.0,0.0228,0,2,-5337.0,0,0.0,-2041.0,,3.0,1.23760377355896,1.0,2,477000.0,0.6837025341222017,0.14747327514372632,5337.0,-1909.0,5340.14465985534,1,0.0,-4800,0.0,-1740.0,225000.0,21.477734111373888
137,0,-14645,183199.5,7043.58,0.18577999999174313,1,830160.0,0.003818,0,2,-2767.5,0,0.4612,-700.0,0.5458589248298449,3.0,1.1188006644435673,2.0,1,1354500.0,0.5712502464772474,0.27497439417888314,2767.5,-7154.0,6217.489637517271,1,1141.5,-1969,0.5,-519.0,1800000.0,36.25352566685721
138,1,-16667,255753.0,27205.74,0.12563076922647415,1,371403.0,0.035792000000000004,1,2,0.0,1,0.9943855421686747,-106.0,0.3203218651732389,3.0,0.9999999999851853,1.0,3,675000.0,0.6319612327366237,0.011999760011999617,0.0,-5239.0,19692.880307119693,0,0.0,-114,1.0,300.0,373500.0,18.368846431445057
139,0,-16219,76027.5,12610.035,0.15524999998275,1,437769.0,0.007120000000000001,0,2,3483.0,1,0.38346347751021903,-306.0,,1.0,1.2112058823133591,8.0,1,306000.0,0.2653117484731741,0.16024415818499546,-3483.0,-9329.0,10987.481687530522,1,298.625,-4325,0.375,-123.0,1141618.5,26.52560384575015
140,0,-21061,94284.0,2250.0,0.1619199999856071,0,1486351.845,0.020246,0,3,52389.0,0,0.47926847904895603,-1594.0,0.5935670746654023,9.0,1.1583999999754835,11.0,1,472500.0,0.5982432424547262,,-45000.0,-5439.0,8749.997569445119,1,232.63636363636363,-4488,0.36363636363636365,365243.0,3101292.72,30.04743081354445
141,0,-19718,110727.0,15021.225,0.1515172413676998,1,1524024.0,0.018209,0,3,0.0,0,0.23396689927123682,-1691.0,0.6569383528999653,2.0,1.2111980197753311,21.0,3,454500.0,0.3909932576851988,0.2899381277461903,0.0,-8940.0,9468.74802734416,1,133.57142857142858,-3200,0.2857142857142857,-1454.0,6513844.5,27.84046425537831
142,0,-16097,406638.0,33750.0,0.09635999999785866,1,0.0,0.0105,0,3,0.0,0,0.0,-845.0,,7.0,1.0528023255541912,5.0,3,387000.0,0.6220298665860468,0.16338448168191866,0.0,-110.0,67499999999.99999,0,227.6,-3852,0.2,365243.0,270803.43000000005,9.396118719294284
143,0,-21961,139932.0,33490.485,0.20266666665511873,0,0.0,0.01885,0,2,31185.0,0,0.0,-396.0,0.5311064035337159,5.0,1.1451992031771119,2.0,1,1129500.0,0.6466885821859959,,-31185.0,-8887.0,24999.98611111883,1,550.0,-4379,0.0,144.0,118068.48000000001,36.36702934200207
144,0,-14359,43258.5,13924.305,0.260538461493925,1,272384.955,0.025164,0,2,3636.0,1,0.3139186403446561,-160.0,,7.0,1.1319999999161483,15.0,1,135000.0,0.5248175794365513,0.13190333597876128,-3636.0,-2908.0,11473.48087753187,1,130.13333333333333,-4480,0.2,-1343.0,867692.835,10.026572181198325
145,0,-15127,133830.0,22500.0,0.25649999998575,1,530307.0,0.026392,0,2,0.0,1,0.3814084622279852,-1914.0,,10.0,0.9999999999766082,6.0,1,427500.0,0.5513078693516321,0.06868513258986259,0.0,-4221.0,45000000000.0,1,129.0,-652,0.3333333333333333,-188.0,1390391.28,9.259259257253788
146,0,-11633,90274.5,2761.83,0.22842307690355357,1,1089702.0,0.02461,0,2,-3150.0,0,0.624841309979667,-1166.0,0.7239404653083322,3.0,1.1583999999828385,8.0,3,675000.0,0.6363951652298555,0.22315825687540466,3150.0,-5430.0,2782.495362507729,1,103.125,-3851,0.75,-901.0,1743966.0,29.257450738337
147,0,-14597,168750.0,9937.71,0.062499999996527784,1,206100.0,0.032561,0,1,-41548.5,0,0.11710509056851454,-307.0,,1.0,0.9999999999555556,9.0,2,225000.0,0.7047931325938472,0.13680893343619163,41548.5,-8491.0,11540.240383133014,0,293.22222222222223,-3681,0.2222222222222222,57.0,1759957.65,19.999999982222224
148,0,-16296,157432.5,5134.815,0.22255555554456516,1,561411.0,0.010147,0,2,-5076.0,0,0.3356226847555021,-1683.0,0.5803669462489124,1.0,1.158399999989274,11.0,1,1080000.0,0.7636485619996934,0.0163230240649994,5076.0,-164.0,5167.491387514355,1,151.9090909090909,-4568,0.18181818181818182,-1502.0,1672744.5,27.759960053750493
149,0,-17682,103347.0,8933.04,0.23446666664929877,1,0.0,0.010006,0,2,-4945.5,0,0.0,-131.0,,2.0,1.197999999986689,1.0,1,900000.0,0.5852908069048889,0.2442596992671981,4945.5,-2630.0,8242.486262522896,1,0.0,-1211,0.0,-2579.0,200655.0,34.06312196819792
150,0,-14311,79191.0,11169.135,0.2960799999736818,1,0.0,0.010643,0,2,41305.5,1,0.0,-328.0,0.31935653689296545,1.0,1.0528030302675824,1.0,1,297000.0,0.6036550365741279,0.023338690534091742,-41305.5,-8401.0,8609.246412813995,1,0.0,-4248,0.0,393.0,175824.0,9.3873277464387
151,0,-19286,90333.0,15750.0,0.2424905660174012,1,469242.0,0.008865999999999999,0,2,0.0,0,0.5464626349439262,-2085.0,0.7233712633792718,5.0,0.9999999999852833,4.0,3,679500.0,0.7651254360605889,0.07699885931608362,0.0,-7887.0,31499999999.999996,1,504.75,-2835,0.25,5.0,858690.0,23.49828819604444
152,0,-11375,149170.5,31582.305,0.26335555554255036,1,0.0,0.031329,0,2,14967.0,0,0.0,-1792.0,0.6748315126672113,5.0,0.9999999999851853,2.0,3,675000.0,0.6161564242321512,0.2031648353434416,-14967.0,-180.0,22499.981250015626,0,379.0,-2009,0.0,-1432.0,1351282.5,12.657159730982446
153,0,-15581,277200.0,12511.665,0.11999999999619047,1,2450236.5,0.020713,0,2,13050.0,1,0.4734719138043676,-1020.0,0.7290899091709767,6.0,1.1451999999898204,11.0,3,1125000.0,0.5098519541101603,0.31705282094669973,-13050.0,-9520.0,10297.491418757152,1,246.0,-5239,0.6363636363636364,-655.0,5175040.859999999,34.08333332431658
154,1,-17538,144832.5,4500.0,0.08042857142346486,1,0.0,0.022625,0,2,90000.0,0,0.0,-216.0,,9.0,1.4751891891005893,10.0,1,166500.0,0.18217137418039608,0.4376781847631875,-90000.0,-774.0,0.0,1,177.9,-1082,0.2,365243.0,2203389.0,19.389698030874523
155,0,-13558,105750.0,1687.365,0.05999999999466667,1,571266.0,0.020246,0,3,-1782.0,0,0.7908350153248113,-1933.0,0.4643561769338667,4.0,0.999999999925926,7.0,1,135000.0,0.7518692268821991,0.3509367165886832,0.0,-6426.0,1246.1239615633654,0,159.42857142857142,-4360,0.7142857142857143,-1572.0,722358.0,19.99999997037037
156,0,-24729,80005.5,1502.865,0.22699999997806763,0,199998.0,0.018634,0,2,-1503.0,0,0.21163650292535893,-1183.0,,2.0,1.0659999999526222,7.0,1,225000.0,0.60043294901342,,1503.0,-4047.0,1502.998497001503,0,319.42857142857144,-4523,0.2857142857142857,-2544.0,945007.11,10.20877226150428
157,0,-20215,47596.5,33490.485,0.18638461535275475,0,0.0,0.018029,0,2,31185.0,0,0.0,-1792.0,,9.0,1.2639999999148823,2.0,1,148500.0,0.557347622511613,,-31185.0,-3508.0,24999.98611111883,1,616.0,-3558,0.0,-161.0,184652.28,17.215022683344777
158,0,-21861,103905.0,2889.81,0.11192307691351085,0,487728.0,0.00702,0,2,-4698.0,0,0.72256,-2025.0,,2.0,1.1979999999467557,1.0,1,225000.0,0.6413041903506802,,4698.0,-830.0,2373.7480218766486,1,0.0,-4830,1.0,-1664.0,675000.0,20.58419242414342
159,0,-15323,168709.5,70444.035,0.2501799999888809,1,611064.0,0.002506,0,2,32107.5,1,0.244569798353109,-573.0,0.7280918134588762,3.0,1.178199999989527,8.0,3,1125000.0,0.7024628947445616,0.377537036074879,-32107.5,-5368.0,61424.94881254266,1,313.25,-3602,0.125,-212.0,2498526.0,23.547046122605582
160,0,-16807,120559.5,25475.625,0.10696666665874321,1,,0.020713,0,2,0.0,1,,-581.0,,4.0,1.3959999999261377,,2,189000.0,0.01027164882622892,0.06509192602195034,0.0,-8184.0,11718.747558594257,1,,-339,,786.0,,18.27111248345202
161,0,-13972,137218.5,9842.4,0.1529722222127795,1,-77.75999999999999,0.022625,0,2,0.0,0,-0.00019719274221157137,-1161.0,0.5349985744410304,11.0,1.105603773538549,5.0,3,238500.0,0.5858586300023704,0.32006870907534263,0.0,-464.0,7499.993750005208,1,424.0,-4529,0.4,-2013.0,394335.0,10.640457595125211
162,0,-21819,94936.5,4752.54,0.15611999998612267,1,193.5,0.030755,0,2,-8469.0,0,0.00033997469955724226,-2576.0,,4.0,1.1979999999736413,3.0,3,454500.0,0.6887921778530354,0.3829231405577355,8469.0,-8440.0,6287.609280976798,1,256.0,-4474,0.3333333333333333,-2690.0,569160.0,31.001281048195814
163,1,-7989,90877.5,,0.18797748289434146,1,83998.8,0.018801,0,2,,1,0.6222133333333334,-122.0,,,0.9999999999555556,1.0,1,225000.0,0.08625291491113196,0.018775816771530625,,-2570.0,,0,0.0,-646,1.0,,135000.0,10.695187160691534
164,0,-17879,209875.5,4410.0,0.06721999999701245,1,1084154.5350000001,0.020246,0,3,-17995.5,0,0.3848770553791871,-2553.0,0.7311052466018223,11.0,1.3167999999414757,11.0,1,225000.0,0.7488544429116339,0.0525756474369795,0.0,-2294.0,8099549999.999999,0,235.1818181818182,-1441,0.36363636363636365,365243.0,2816885.34,19.589407901359113
165,0,-12805,141750.0,3759.39,0.0999999999936508,1,616734.0,0.020246,0,3,-1440.0,0,0.24610652764469523,-215.0,0.4348784763127847,5.0,0.999999999968254,17.0,3,315000.0,0.1117667170159572,0.4106208515506606,1440.0,-3262.0,2920.4970795029208,0,84.58823529411765,-3884,0.23529411764705882,-1364.0,2505963.6,19.99999998730159
