,SK_ID_CURR,BUREAU_COUNT,BUREAU_TYPES_COUNT,BUREAU_ACTIVE_LOANS_PCT,BUREAU_PAST_DUE_LOANS_PCT,BUREAU_TOTAL_DEBT,BUREAU_TOTAL_CREDIT,BUREAU_TOTAL_OVERDUE,BUREAU_CREDIT_PROL_AVG,BUREAU_OVERDUE_COUNT,BUREAU_DAYS_DIFF_AVG,BUREAU_AVG_TYPES_COUNT,BUREAU_RATIO_DEBT_CREDIT,BUREAU_RATIO_OVERDUE_DEBT
224,100253,9,3,0.2222222222222222,0.0,0.0,4165584.21,0.0,0.0,0,243.44444444444446,3.0,0.0,0.0
225,100254,9,3,0.4444444444444444,0.0,2089425.465,8737650.0,0.0,0.1111111111111111,0,210.88888888888889,3.0,0.2391289952103827,0.0
226,100255,4,1,0.0,0.0,0.0,701372.88,0.0,0.0,0,114.25,4.0,0.0,0.0
227,100256,3,1,0.3333333333333333,0.0,25587.0,157586.04,0.0,0.0,0,376.66666666666674,3.0,0.16236844329611938,0.0
228,100257,5,2,0.8,0.0,210609.0,398902.5,0.0,0.0,0,446.4,2.5,0.5279711207625923,0.0
229,100259,2,1,1.0,0.0,360445.5,733654.98,0.0,0.0,0,208.0,2.0,0.4913011017794768,0.0
230,100260,3,2,0.3333333333333333,0.0,0.0,450999.0,0.0,0.6666666666666666,0,171.0,1.5,0.0,0.0
231,100261,2,1,0.0,0.0,0.0,709461.0,0.0,0.0,0,893.5,2.0,0.0,0.0
232,100262,5,2,0.2,0.0,2014218.0,3490393.5,0.0,0.0,0,371.2,2.5,0.5770747624873814,0.0
233,100263,4,2,0.5,0.0,504733.5,966092.625,0.0,0.0,0,368.75,2.0,0.5224483521960434,0.0
234,100264,3,2,0.0,0.0,0.0,645383.745,0.0,0.0,0,684.3333333333334,1.5,0.0,0.0
235,100265,1,1,1.0,0.0,75555.0,75555.0,0.0,0.0,0,0.0,1.0,1.0,0.0
236,100266,6,1,0.5,0.0,0.0,2461500.0,0.0,0.0,0,378.16666666666674,6.0,0.0,0.0
237,100267,4,2,0.75,0.0,206415.0,542430.0,0.0,0.0,0,46.75,2.0,0.3805375808860129,0.0
238,100268,6,2,0.3333333333333333,0.0,344816.55000000005,905955.75,0.0,0.0,0,81.5,3.0,0.3806108079782043,0.0
239,100269,5,1,0.4,0.0,206533.665,617397.795,0.0,0.0,0,217.0,5.0,0.33452284195475623,0.0
240,100270,5,2,0.0,0.0,0.0,377973.27,0.0,0.0,0,322.2,2.5,0.0,0.0
241,100271,8,1,0.125,0.0,0.0,3175420.5,0.0,0.0,0,285.75,8.0,0.0,0.0
242,100272,3,3,0.6666666666666666,0.0,7610476.5,9268390.575,0.0,0.0,0,275.6666666666667,1.0,0.8211216864908609,0.0
243,100274,1,1,1.0,0.0,0.0,1800000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
244,100275,6,2,0.16666666666666666,0.0,289233.0,685620.0,0.0,0.0,0,225.16666666666663,3.0,0.42185613021790497,0.0
245,100276,3,1,0.3333333333333333,0.0,267219.0,609232.5,0.0,0.0,0,781.6666666666665,3.0,0.4386157993869336,0.0
246,100278,3,2,1.0,0.0,974488.5,1178815.5,0.0,0.0,0,255.33333333333331,1.5,0.8266675319420215,0.0
247,100279,9,2,0.4444444444444444,0.0,631903.59,2032632.0,0.0,0.0,0,59.66666666666666,4.5,0.3108794853175587,0.0
248,100280,15,3,0.2,0.0,1853590.5,24976063.395,0.0,0.0,0,164.73333333333332,5.0,0.0742146778972011,0.0
249,100281,12,2,0.4166666666666667,0.0,1219523.895,3529917.0,0.0,0.0,0,191.5,6.0,0.34548231445668554,0.0
250,100283,2,1,0.0,0.0,0.0,152581.5,0.0,0.0,0,1094.0,2.0,0.0,0.0
251,100284,5,2,0.2,0.0,1817757.0,4843273.5,0.0,0.0,0,449.2,2.5,0.3753157859038933,0.0
252,100285,4,1,0.75,0.0,158713.60499999998,225736.605,0.0,0.0,0,243.75,4.0,0.7030920173535877,0.0
253,100286,4,2,0.0,0.0,0.0,1032498.0,0.0,0.0,0,134.75,2.0,0.0,0.0
254,100289,4,3,0.0,0.0,0.0,760786.11,0.0,0.0,0,551.0,1.3333333333333333,0.0,0.0
255,100290,17,2,0.4117647058823529,0.0,997499.34,2012339.925,0.0,0.0,0,133.94117647058823,8.5,0.4956912734313513,0.0
256,100291,2,1,1.0,0.0,842454.0,848700.0,0.0,0.0,0,53.0,2.0,0.9926405090137858,0.0
257,100292,8,2,0.375,0.0,780137.46,1794600.0,0.0,0.0,0,66.25,4.0,0.4347138415245737,0.0
258,100293,2,2,0.5,0.0,101745.0,282222.0,0.0,0.0,0,867.0,1.0,0.3605140633969003,0.0
259,100294,7,2,0.14285714285714285,0.0,90522.18,1674968.67,0.0,0.0,0,305.42857142857144,3.5,0.054044103404035614,0.0
260,100295,6,2,0.16666666666666666,0.0,647032.5,1638000.0,0.0,0.0,0,459.5,3.0,0.39501373626373626,0.0
261,100298,2,2,0.5,0.0,0.0,532250.01,0.0,0.0,0,113.5,1.0,0.0,0.0
262,100299,4,1,0.25,0.0,8707.5,372528.0,0.0,0.0,0,111.5,4.0,0.023374081948202556,0.0
263,100300,1,1,1.0,0.0,162381.6,162381.6,0.0,0.0,0,0.0,1.0,1.0,0.0
264,100301,9,2,0.3333333333333333,0.0,97992.0,248233.5,0.0,0.0,0,28.33333333333333,4.5,0.3947573554737777,0.0
265,100302,13,2,0.4615384615384616,0.0,224320.5,2034576.0,0.0,0.0,0,55.769230769230774,6.5,0.11025417580862057,0.0
266,100303,10,2,0.2,0.0,172122.93,1505146.9049999998,0.0,0.0,0,78.2,5.0,0.11435623288877575,0.0
267,100304,11,2,0.09090909090909093,0.0,0.0,1984081.23,0.0,0.09090909090909093,0,182.45454545454547,5.5,0.0,0.0
268,100306,2,2,0.0,0.0,14958.0,133380.0,0.0,0.0,0,191.5,1.0,0.11214574898785423,0.0
269,100307,13,2,0.3076923076923077,0.0,246190.5,5131456.02,0.0,0.0,0,199.15384615384616,6.5,0.04797673390173576,0.0
270,100308,5,2,0.6,0.0,96745.5,798524.91,0.0,0.0,0,294.8,2.5,0.12115526865655325,0.0
271,100309,2,2,0.5,0.0,0.0,188640.0,0.0,0.0,0,50.5,1.0,0.0,0.0
272,100310,3,2,0.6666666666666666,0.0,1622412.0,1860375.735,0.0,0.0,0,76.33333333333333,1.5,0.8720883472499172,0.0
273,100311,14,2,0.42857142857142855,0.0,288200.34,1140432.345,0.0,0.0,0,138.78571428571428,7.0,0.2527114749625941,0.0
274,100312,3,2,0.6666666666666666,0.0,113854.5,2965500.0,0.0,0.0,0,663.6666666666666,1.5,0.03839301972685888,0.0
275,100313,10,2,0.3,0.0,797166.0,1913355.0,0.0,0.0,0,254.2,5.0,0.4166325642653873,0.0
276,100314,2,1,0.0,0.0,0.0,178605.0,0.0,0.0,0,1150.5,2.0,0.0,0.0
277,100315,7,3,0.42857142857142855,0.0,3633372.0,5305306.5,0.0,0.0,0,74.42857142857143,2.333333333333333,0.6848561906837993,0.0
278,100316,9,3,0.1111111111111111,0.0,847269.0,3854425.5,0.0,0.0,0,245.77777777777774,3.0,0.2198171945468916,0.0
279,100317,10,2,0.2,0.0,589602.24,3393900.0,0.0,0.0,0,216.3,5.0,0.17372410501193314,0.0
280,100318,1,1,1.0,0.0,0.0,8793.0,0.0,0.0,0,0.0,1.0,0.0,0.0
281,100319,3,2,0.3333333333333333,0.0,5198049.0,7957570.5,0.0,0.3333333333333333,0,702.3333333333335,1.5,0.6532206029465903,0.0
282,100320,6,3,0.5,0.0,48894.93,5861591.19,0.0,0.0,0,323.3333333333333,2.0,0.008341579686317224,0.0
283,100321,7,3,0.42857142857142855,0.0,1591705.44,4582305.18,0.0,0.0,0,129.71428571428572,2.333333333333333,0.3473591080199508,0.0
284,100322,2,1,0.5,0.0,479511.0,1224000.0,0.0,0.0,0,59.0,2.0,0.3917573529411765,0.0
285,100325,9,3,0.2222222222222222,0.0,780246.0,3121155.0,0.0,0.0,0,295.77777777777777,3.0,0.24998630314739256,0.0
286,100326,1,1,1.0,0.0,0.0,157545.0,0.0,0.0,0,0.0,1.0,0.0,0.0
287,100327,1,1,1.0,0.0,0.0,798403.5,0.0,0.0,0,0.0,1.0,0.0,0.0
288,100328,5,1,0.4,0.0,24561.0,1263510.54,0.0,0.0,0,374.4,5.0,0.019438698152846438,0.0
289,100329,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
290,100330,12,4,0.08333333333333333,0.0,6312168.0,8644324.5,0.0,0.0,0,208.16666666666663,3.0,0.7302095149250818,0.0
291,100332,5,2,0.2,0.0,89716.5,1063980.0,0.0,0.0,0,332.2,2.5,0.08432160378954491,0.0
292,100333,7,3,0.42857142857142855,0.0,1248552.0,5049310.5,0.0,0.0,0,231.57142857142856,2.333333333333333,0.2472717809689065,0.0
293,100334,2,1,0.0,0.0,0.0,113648.22,0.0,0.0,0,732.0,2.0,0.0,0.0
294,100335,4,2,0.5,0.0,22612.5,343570.455,0.0,0.0,0,469.25,2.0,0.0658161948180323,0.0
295,100336,16,3,0.5625,0.0,1615117.5,4053411.0,0.0,0.0,0,171.0625,5.333333333333333,0.3984588535433489,0.0
296,100338,12,2,0.4166666666666667,0.0,4601331.0,8469265.5,0.0,0.0,0,224.5,6.0,0.54329752680442,0.0
297,100339,7,3,0.5714285714285714,0.0,221166.0,1831050.0,0.0,0.0,0,311.2857142857143,2.333333333333333,0.12078643401327108,0.0
298,100341,5,2,0.4,0.0,204894.0,731285.46,459.0,0.0,1,357.4,2.5,0.280183336340367,0.0022401827286304137
299,100342,6,2,0.5,0.0,267777.0,511969.5,0.0,0.0,0,100.33333333333331,3.0,0.5230331103708327,0.0
300,100343,7,2,0.2857142857142857,0.0,149229.0,2047515.3,0.0,0.0,0,223.28571428571428,3.5,0.07288297186350695,0.0
301,100344,3,1,0.3333333333333333,0.0,25267.5,203344.83,0.0,0.0,0,649.3333333333334,3.0,0.12425936769575108,0.0
302,100345,1,1,0.0,0.0,0.0,174708.0,0.0,0.0,0,0.0,1.0,0.0,0.0
303,100346,3,1,0.6666666666666666,0.0,817812.0,803133.0,0.0,0.0,0,167.0,3.0,1.0182771720250572,0.0
304,100347,1,1,0.0,0.0,0.0,135000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
305,100348,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
306,100349,25,3,0.2,0.0,692905.5,3069684.0,19359.0,0.0,1,107.0,8.333333333333334,0.2257253515345553,0.02793887478162606
307,100350,9,3,0.3333333333333333,0.0,123474.15,662632.92,0.0,0.0,0,205.33333333333331,3.0,0.1863386896020801,0.0
308,100351,3,2,0.0,0.0,0.0,373333.275,0.0,0.0,0,84.33333333333333,1.5,0.0,0.0
309,100352,11,2,0.4545454545454545,0.0,1813131.36,5093527.275,0.0,0.0,0,239.54545454545453,5.5,0.35596773357810274,0.0
310,100356,4,2,0.25,0.0,598581.0,1305000.0,0.0,0.0,0,125.5,2.0,0.4586827586206896,0.0
311,100357,3,2,0.6666666666666666,0.0,0.0,1381500.0,0.0,0.0,0,94.0,1.5,0.0,0.0
312,100358,14,2,0.5,0.0,2748744.36,5693906.880000001,0.0,0.0,0,174.21428571428572,7.0,0.4827518991669916,0.0
313,100359,4,1,0.25,0.0,48456.0,805855.5,0.0,0.0,0,397.25,4.0,0.060129886809732025,0.0
314,100360,2,2,0.0,0.0,0.0,113211.54,0.0,0.0,0,96.0,1.0,0.0,0.0
315,100361,3,1,0.0,0.0,0.0,114750.0,0.0,0.0,0,61.0,3.0,0.0,0.0
316,100362,11,2,0.18181818181818185,0.0,203818.5,2055054.375,0.0,0.0,0,187.72727272727272,5.5,0.09917912755958098,0.0
317,100363,2,1,0.5,0.0,59998.5,2140605.0,0.0,0.0,0,759.0,2.0,0.02802875822489436,0.0
318,100364,1,1,0.0,0.0,0.0,315000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
319,100365,3,1,0.3333333333333333,0.0,924412.815,1313997.9300000002,0.0,0.0,0,159.33333333333334,3.0,0.7035116219703632,0.0
320,100366,3,1,1.0,0.0,218880.0,1476000.0,0.0,0.0,0,523.3333333333334,3.0,0.14829268292682926,0.0
321,100367,2,1,0.0,0.0,0.0,1350000.0,0.0,0.0,0,529.0,2.0,0.0,0.0
322,100368,5,2,0.4,0.0,1453788.0,1806747.66,0.0,0.0,0,88.8,2.5,0.8046436324151653,0.0
323,100369,2,1,0.0,0.0,0.0,95920.11,0.0,0.0,0,695.0,2.0,0.0,0.0
324,100370,6,2,0.16666666666666666,0.0,0.0,400548.78,0.0,0.0,0,408.16666666666674,3.0,0.0,0.0
325,100371,3,3,0.6666666666666666,0.0,2402559.0,3972573.0,0.0,0.0,0,895.0,1.0,0.6047866206612188,0.0
326,100372,8,3,0.125,0.0,-255.51,872068.4099999998,0.0,0.0,0,290.75,2.6666666666666665,-0.0002929930692019908,-0.0
327,100373,10,2,0.4,0.0,463981.5,2602940.76,0.0,0.1,0,181.8,5.0,0.17825280818146627,0.0
328,100374,9,1,0.3333333333333333,0.0,154350.0,3511129.86,0.0,0.0,0,159.0,9.0,0.04396020829602697,0.0
329,100375,1,1,1.0,0.0,97924.68,119700.0,0.0,0.0,0,0.0,1.0,0.8180842105263157,0.0
330,100376,12,2,0.8333333333333334,0.0,2970847.215,4607059.5,0.0,0.0,0,78.83333333333333,6.0,0.6448467216453357,0.0
331,100378,5,2,0.0,0.0,0.0,346080.15,0.0,0.0,0,419.2,2.5,0.0,0.0
332,100381,1,1,0.0,0.0,0.0,168750.0,0.0,0.0,0,0.0,1.0,0.0,0.0
333,100382,9,3,0.4444444444444444,0.0,9504072.0,10750432.5,0.0,0.0,0,281.8888888888889,3.0,0.8840641527678073,0.0
334,100383,5,3,0.2,0.0,900000.0,2264913.0,0.0,0.0,0,212.2,1.6666666666666667,0.3973662564522346,0.0
335,100384,1,1,1.0,0.0,85648.5,85266.0,0.0,0.0,0,0.0,1.0,1.0044859615790585,0.0
336,100385,8,3,0.5,0.0,1332774.0,3667095.0,0.0,0.0,0,183.0,2.6666666666666665,0.3634413616227559,0.0
337,100386,6,2,0.6666666666666666,0.0,828706.5,1780654.5,0.0,0.0,0,100.33333333333331,3.0,0.4653943255134559,0.0
338,100387,7,2,0.2857142857142857,0.0,161311.5,1623967.515,0.0,0.0,0,252.7142857142857,3.5,0.09933172831970104,0.0
339,100388,10,2,0.6,0.0,857101.5,2675115.0,0.0,0.0,0,230.1,5.0,0.32039800158124043,0.0
340,100390,2,1,0.5,0.0,554125.5,1226250.0,0.0,0.0,0,54.5,2.0,0.4518862385321101,0.0
341,100391,9,2,0.3333333333333333,0.0,524906.8200000001,974070.0,0.0,0.0,0,238.88888888888889,4.5,0.5388799778250024,0.0
342,100392,4,2,0.25,0.0,458874.675,702377.775,0.0,0.0,0,363.5,2.0,0.6533160520348184,0.0
343,100393,11,2,0.3636363636363637,0.0,0.0,14504080.5,0.0,0.09090909090909093,0,225.0,5.5,0.0,0.0
344,100394,1,1,0.0,0.0,0.0,265353.705,0.0,0.0,0,0.0,1.0,0.0,0.0
345,100395,3,2,0.6666666666666666,0.0,24678.0,2475000.0,0.0,0.0,0,623.0,1.5,0.009970909090909093,0.0
346,100396,2,2,1.0,0.0,557167.5,585000.0,0.0,0.0,0,51.0,1.0,0.9524230769230768,0.0
347,100397,9,1,0.1111111111111111,0.0,541908.0,3164229.0,0.0,0.0,0,182.0,9.0,0.1712606767714979,0.0
348,100399,3,2,0.6666666666666666,0.0,1082421.0,1416713.85,0.0,0.0,0,462.66666666666674,1.5,0.7640364354453089,0.0
349,100400,7,2,0.14285714285714285,0.0,0.0,490010.67,0.0,0.0,0,262.2857142857143,3.5,0.0,0.0
350,100403,15,3,0.4666666666666667,0.0,2126180.745,3690722.25,0.0,0.0,0,161.0,5.0,0.5760879852175276,0.0
351,100404,8,3,0.25,0.0,0.0,4404703.994999999,0.0,0.0,0,224.375,2.6666666666666665,0.0,0.0
352,100406,1,1,0.0,0.0,0.0,261000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
353,100407,12,2,0.5833333333333334,0.0,2305810.35,4492831.5,0.0,0.0,0,132.41666666666666,6.0,0.5132198592357626,0.0
354,100409,3,2,0.6666666666666666,0.0,93919.5,136534.5,0.0,0.0,0,97.33333333333331,1.5,0.6878810850004944,0.0
355,100411,6,2,0.3333333333333333,0.0,626845.5,5471023.5,0.0,0.0,0,118.66666666666669,3.0,0.1145755451425131,0.0
356,100414,10,1,0.1,0.0,12406.5,507414.15,0.0,0.0,0,205.8,10.0,0.024450441518038074,0.0
357,100415,5,2,0.0,0.0,0.0,520794.0,0.0,0.0,0,261.6,2.5,0.0,0.0
358,100416,1,1,0.0,0.0,0.0,150858.0,0.0,0.0,0,0.0,1.0,0.0,0.0
359,100417,4,2,0.5,0.0,128952.0,832500.0,0.0,0.0,0,426.5,2.0,0.1548972972972973,0.0
360,100418,2,2,0.0,0.0,0.0,359325.0,0.0,0.0,0,154.5,1.0,0.0,0.0
361,100419,6,1,0.16666666666666666,0.0,192861.0,752418.0,0.0,0.0,0,98.5,6.0,0.25632161910002155,0.0
362,100420,2,2,0.5,0.0,58995.0,95224.5,0.0,0.0,0,72.0,1.0,0.6195359387552574,0.0
363,100421,10,3,0.3,0.0,397851.12,3474910.8,0.0,0.0,0,248.1,3.333333333333333,0.11449246984987355,0.0
364,100422,8,1,0.125,0.0,89725.5,735460.83,0.0,0.0,0,162.125,8.0,0.12199901930875096,0.0
365,100423,7,3,0.42857142857142855,0.0,2901123.045,4612427.19,0.0,0.0,0,326.2857142857143,2.333333333333333,0.6289796945282512,0.0
366,100424,1,1,1.0,0.0,19494.0,35172.0,0.0,0.0,0,0.0,1.0,0.5542476970317298,0.0
367,100425,9,2,0.2222222222222222,0.0,225000.0,638444.61,0.0,0.0,0,244.11111111111111,4.5,0.352418982752474,0.0
368,100426,16,2,0.5625,0.0,1629299.43,4163453.595,0.0,0.0,0,105.5,8.0,0.3913336351236551,0.0
369,100427,2,1,0.5,0.0,764860.5,1296450.0,0.0,0.0,0,394.0,2.0,0.5899652898299201,0.0
370,100428,6,3,0.0,0.0,0.0,1501146.0,0.0,0.0,0,213.16666666666663,2.0,0.0,0.0
371,100429,5,2,0.4,0.0,103023.0,487269.0,0.0,0.0,0,281.6,2.5,0.2114294157847103,0.0
372,100430,2,1,1.0,0.0,62523.0,135000.0,0.0,0.0,0,56.0,2.0,0.4631333333333333,0.0
373,100431,31,2,0.2903225806451613,0.0,781632.9,2956527.5850000004,0.0,0.0,0,90.12903225806451,15.5,0.26437531107966983,0.0
374,100432,12,2,0.4166666666666667,0.0,690655.5,2916406.305,0.0,0.0,0,111.41666666666669,6.0,0.2368173113656741,0.0
375,100433,4,1,0.0,0.0,0.0,298993.5,0.0,0.0,0,294.5,4.0,0.0,0.0
376,100434,6,2,0.16666666666666666,0.0,1301711.4,2237134.5,0.0,0.0,0,370.83333333333326,3.0,0.5818655069688479,0.0
377,100435,4,1,0.5,0.0,895257.0,2583000.0,0.0,0.0,0,594.0,4.0,0.346595818815331,0.0
378,100436,2,1,0.5,0.0,6988.5,891000.0,0.0,0.0,0,228.0,2.0,0.007843434343434343,0.0
379,100437,4,1,0.25,0.0,45139.5,324105.705,0.0,0.0,0,604.25,4.0,0.1392740062998891,0.0
380,100438,4,1,0.25,0.0,0.0,132408.45,0.0,0.0,0,125.5,4.0,0.0,0.0
381,100439,3,2,0.6666666666666666,0.0,184275.0,251542.395,0.0,0.0,0,78.0,1.5,0.7325802873110117,0.0
382,100440,1,1,0.0,0.0,0.0,80365.5,0.0,0.0,0,0.0,1.0,0.0,0.0
383,100441,5,1,0.4,0.0,111730.5,676377.54,0.0,0.0,0,230.6,5.0,0.16518954783744,0.0
384,100443,9,2,0.3333333333333333,0.0,149850.0,1373265.0,0.0,0.0,0,236.0,4.5,0.10911950715994363,0.0
385,100444,1,1,1.0,0.0,563260.5,900000.0,0.0,0.0,0,0.0,1.0,0.625845,0.0
386,100446,4,1,0.25,0.0,17793.0,313920.54,0.0,0.0,0,288.0,4.0,0.05667994837164845,0.0
387,100447,2,1,0.5,0.0,54868.5,271350.0,0.0,0.0,0,453.0,2.0,0.2022056384742952,0.0
388,100448,4,2,0.5,0.0,760986.0,1079929.26,0.0,0.0,0,399.5,2.0,0.704662822081513,0.0
389,100449,3,2,1.0,0.0,855135.0,1156950.0,0.0,0.0,0,79.0,1.5,0.7391287436795021,0.0
390,100450,9,2,0.6666666666666666,0.0,635562.0,1611939.06,0.0,0.0,0,262.44444444444446,4.5,0.3942841362749781,0.0
391,100451,2,2,1.0,0.0,60970.5,585000.0,0.0,0.0,0,50.0,1.0,0.10422307692307692,0.0
392,100453,4,1,0.5,0.0,1790406.0,5077755.0,0.0,0.0,0,341.75,4.0,0.3525979492905821,0.0
393,100454,1,1,1.0,0.0,544266.0,2700000.0,0.0,0.0,0,0.0,1.0,0.20158,0.0
394,100455,8,2,0.75,0.0,545364.0,3558103.74,0.0,0.0,0,255.5,4.0,0.15327377722831656,0.0
395,100456,9,2,0.3333333333333333,0.0,526560.39,1726988.22,0.0,0.0,0,259.3333333333333,4.5,0.3049009737889237,0.0
396,100458,3,2,0.6666666666666666,0.0,370701.0,721800.0,0.0,0.0,0,655.0,1.5,0.51357855361596,0.0
397,100459,6,2,0.5,0.0,3179767.5,8215472.97,0.0,0.16666666666666666,0,407.33333333333326,3.0,0.38704618852881456,0.0
398,100460,5,2,0.2,0.0,0.0,757661.85,0.0,0.0,0,226.2,2.5,0.0,0.0
399,100461,5,2,0.4,0.0,756337.5,1114978.5,0.0,0.0,0,347.0,2.5,0.6783426765628217,0.0
400,100462,13,2,0.4615384615384616,0.0,90124.965,1768379.22,0.0,0.2307692307692308,0,203.6923076923077,6.5,0.05096472746382984,0.0
401,100463,3,1,0.3333333333333333,0.0,0.0,389146.5,0.0,0.0,0,380.33333333333326,3.0,0.0,0.0
402,100464,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
403,100466,11,2,0.18181818181818185,0.0,1646284.5,2972857.5,0.0,0.0,0,155.0909090909091,5.5,0.5537717499072862,0.0
404,100470,9,2,0.3333333333333333,0.0,2376976.5,4773096.9,0.0,0.0,0,180.22222222222226,4.5,0.4979946038807634,0.0
405,100472,1,1,1.0,0.0,874039.5,900000.0,18920.25,0.0,1,0.0,1.0,0.9711549999999999,0.021646904973974288
406,100473,18,2,0.3333333333333333,0.0,3040474.365,9962800.92,0.0,0.0,0,88.05555555555556,9.0,0.3051826880226369,0.0
407,100475,7,2,0.5714285714285714,0.0,562512.105,1522674.0,0.0,0.0,0,369.1428571428572,3.5,0.3694238589481399,0.0
408,100476,3,2,0.6666666666666666,0.0,321340.5,1699060.5,0.0,0.0,0,349.33333333333326,1.5,0.1891283447528796,0.0
409,100477,2,1,1.0,0.0,355225.5,513000.0,0.0,0.0,0,395.0,2.0,0.6924473684210526,0.0
410,100478,6,2,0.3333333333333333,0.0,299596.5,1558291.005,0.0,0.0,0,425.33333333333326,3.0,0.19225966076856105,0.0
411,100479,1,1,1.0,0.0,13104.0,22500.0,0.0,0.0,0,0.0,1.0,0.5824,0.0
412,100481,2,2,0.0,0.0,0.0,61524.0,0.0,0.5,0,31.0,1.0,0.0,0.0
413,100482,4,2,0.0,0.0,0.0,156446.46000000002,0.0,0.0,0,67.0,2.0,0.0,0.0
414,100483,9,2,0.4444444444444444,0.0,251968.5,1335337.92,0.0,0.0,0,295.8888888888889,4.5,0.1886926868668569,0.0
415,100484,2,1,0.5,0.0,0.0,54000.0,0.0,0.0,0,0.0,2.0,0.0,0.0
416,100485,2,2,0.5,0.0,961648.29,1370709.315,0.0,0.5,0,493.0,1.0,0.7015698218991093,0.0
417,100486,3,1,0.0,0.0,0.0,440892.0,0.0,0.0,0,494.66666666666674,3.0,0.0,0.0
418,100488,2,2,0.0,0.0,0.0,1835046.0,0.0,0.0,0,435.5,1.0,0.0,0.0
419,100489,1,1,0.0,0.0,0.0,101925.0,0.0,0.0,0,0.0,1.0,0.0,0.0
420,100492,2,2,0.5,0.0,437296.5,1152000.0,0.0,0.0,0,962.5,1.0,0.37959765625,0.0
421,100493,10,2,0.4,0.0,1456641.855,5302318.5,0.0,0.0,0,266.4,5.0,0.2747179097219452,0.0
422,100494,8,2,0.0,0.0,0.0,1145917.935,0.0,0.0,0,211.625,4.0,0.0,0.0
423,100495,6,2,0.3333333333333333,0.0,611779.5,3401563.5,0.0,0.0,0,216.33333333333331,3.0,0.17985244138467502,0.0
424,100496,1,1,1.0,0.0,0.0,45000.0,0.0,0.0,0,0.0,1.0,0.0,0.0
425,100497,1,1,0.0,0.0,0.0,247500.0,0.0,0.0,0,0.0,1.0,0.0,0.0
426,100498,3,2,0.6666666666666666,0.0,998460.0,1236901.5,0.0,0.0,0,147.33333333333334,1.5,0.8072267678549989,0.0
427,100500,2,1,0.5,0.0,108684.0,215505.0,0.0,0.0,0,409.0,2.0,0.5043224055126331,0.0
428,100501,5,1,0.4,0.0,1824705.0,3419055.0,0.0,0.0,0,276.2,5.0,0.5336869398123165,0.0
429,100502,3,1,0.6666666666666666,0.0,2139673.5,4661100.0,0.0,0.0,0,90.66666666666669,3.0,0.4590490442170303,0.0
430,100503,8,2,0.5,0.0,723618.0,1377262.44,0.0,0.0,0,228.75,4.0,0.5254031323180497,0.0
431,100504,11,2,0.8181818181818182,0.0,1487818.71,2632849.2,0.0,0.09090909090909093,0,163.8181818181818,5.5,0.5650983390921135,0.0
432,100505,11,2,0.3636363636363637,0.0,506434.5,2021597.1,0.0,0.0,0,171.45454545454547,5.5,0.2505120827488326,0.0
433,100507,1,1,0.0,0.0,0.0,79974.0,0.0,0.0,0,0.0,1.0,0.0,0.0
434,100508,9,3,0.3333333333333333,0.0,2995231.5,10140633.0,0.0,0.0,0,241.66666666666663,3.0,0.2953692831601341,0.0
435,100509,1,1,1.0,0.0,327451.5,450000.0,0.0,0.0,0,0.0,1.0,0.7276699999999999,0.0
436,100510,9,2,0.5555555555555556,0.0,2137279.5,4959441.0,0.0,0.0,0,254.77777777777774,4.5,0.4309516939509917,0.0
437,100511,3,2,1.0,0.0,202707.0,479106.0,0.0,0.0,0,106.0,1.5,0.4230942630649585,0.0
438,100512,1,1,1.0,0.0,431356.5,450000.0,0.0,0.0,0,0.0,1.0,0.95857,0.0
439,100514,13,2,0.38461538461538464,0.0,2590604.595,6307205.49,0.0,0.0,0,180.7692307692308,6.5,0.41073730657854296,0.0
440,100515,9,2,0.3333333333333333,0.0,4333189.5,10172659.5,0.0,0.0,0,187.11111111111111,4.5,0.4259642721748428,0.0
441,100516,4,2,0.0,0.0,0.0,200466.45,0.0,0.0,0,294.25,2.0,0.0,0.0
442,100517,14,3,0.2857142857142857,0.0,5576026.5,6861546.45,0.0,0.0,0,120.14285714285714,4.666666666666667,0.812648655901761,0.0
443,100519,5,2,0.4,0.0,0.0,595057.5,0.0,0.0,0,445.0,2.5,0.0,0.0
444,100521,18,2,0.3888888888888889,0.0,672930.0,2268510.165,0.0,0.0,0,123.83333333333331,9.0,0.29663962294830626,0.0
445,100522,3,1,0.0,0.0,0.0,253201.5,0.0,0.0,0,89.0,3.0,0.0,0.0
446,100523,5,2,0.6,0.0,107046.0,2057575.5,0.0,0.0,0,346.6,2.5,0.05202530842732138,0.0
447,100525,1,1,1.0,0.0,0.0,67243.5,0.0,0.0,0,0.0,1.0,0.0,0.0
448,100527,5,2,0.4,0.0,458350.155,1562615.775,0.0,0.0,0,231.0,2.5,0.2933223651860292,0.0
