,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_11,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_ANOM,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,INCOME_ANNUITY_DIFF,CREDIT_GOODS_RATIO,CREDIT_GOODS_DIFF,CREDIT_TERM,DAYS_EMPLOYED_RATIO,FLAG_CONTACTS_SUM,CNT_NON_CHILDREN,CHILDREN_INCOME_RATIO,PER_CAPITA_INCOME,FLAG_REGIONS,SUM_FLAGS_DOCUMENTS,BUREAU_COUNT,BUREAU_TYPES_COUNT,BUREAU_ACTIVE_LOANS_PCT,BUREAU_PAST_DUE_LOANS_PCT,BUREAU_TOTAL_DEBT,BUREAU_TOTAL_CREDIT,BUREAU_TOTAL_OVERDUE,BUREAU_CREDIT_PROL_AVG,BUREAU_OVERDUE_COUNT,BUREAU_DAYS_DIFF_AVG,BUREAU_AVG_TYPES_COUNT,BUREAU_RATIO_DEBT_CREDIT,BUREAU_RATIO_OVERDUE_DEBT,PREVAPP_SK_ID_PREV_COUNT,PREVAPP_AMT_ANNUITY_LAST,PREVAPP_AMT_APPLICATION_LAST,PREVAPP_AMT_CREDIT_LAST,PREVAPP_AMT_DOWN_PAYMENT_LAST,PREVAPP_AMT_GOODS_PRICE_LAST,PREVAPP_FLAG_LAST_APPL_PER_CONTRACT_LAST,PREVAPP_DAYS_FIRST_DUE_LAST,PREVAPP_DAYS_LAST_DUE_1ST_VERSION_LAST,PREVAPP_DAYS_LAST_DUE_LAST,PREVAPP_AMT_DECLINED_LAST,PREVAPP_AMT_CREDIT_GOODS_RATIO_LAST,PREVAPP_AMT_CREDIT_GOODS_DIFF_LAST,PREVAPP_AMT_CREDIT_APPLICATION_RATIO_LAST,PREVAPP_CREDIT_DOWNPAYMENT_RATIO_LAST,PREVAPP_GOOD_DOWNPAYMET_RATIO_LAST,PREVAPP_ANNUITY_LAST,PREVAPP_ANNUITY_GOODS_LAST
21,100025,0,Cash loans,F,1,1,1,202500.0,1132573.5,37561.5,927000.0,Unaccompanied,Commercial associate,1,Married,House / apartment,0.025164,-14815,-1652.0,-2299.0,-2299,14.0,1,1,0,1,0,0,Sales staff,3.0,2,2,0,9,0,0,0,0,0,0,Trade: type 7,0.43770901984754174,0.2337669575081463,0.5424451438613613,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,False,5.59295555527936,0.18548888887972895,164938.5,1.2217621359091504,205573.50001,30.152509875763077,0.11150860621769058,3,2.0,4.938271604694407e-06,50625.0,0,1,1.0,1.0,1.0,0.0,1886544.0,2452500.0,0.0,0.0,0.0,0.0,1.0,0.7692330275229358,0.0,8.0,23833.575,0.0,0.0,0.0,225000.0,1.0,-1669.0,-1159.0,-1159.0,0.0,1.269699999943569,60682.5,0.0,0.0,0.0,15871.241182643787,12499.993055559415
22,100026,0,Cash loans,F,0,0,1,450000.0,497520.0,32521.5,450000.0,Unaccompanied,Working,1,Married,Rented apartment,0.020713,-11146,-4306.0,-114.0,-2518,,1,1,0,1,0,0,Sales staff,3.0,3,2,3,6,0,0,0,0,0,0,Self-employed,,0.457142971588935,0.35895122857839673,0.0,0.0,0.0,0.0,-468.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,False,1.1055999999754311,0.072269999998394,417478.5,1.1055999999754311,47520.00001,15.298187348277851,0.3863269337756387,3,2.0,2.222222222172839e-06,112500.0,0,1,3.0,2.0,0.6666666666666666,0.0,3477814.38,5625000.0,0.0,0.0,0.0,498.6666666666667,1.5,0.6182781119999999,0.0,3.0,42778.845,0.0,0.0,0.0,675000.0,1.0,-438.0,612.0,-408.0,0.0,1.10295999998366,69498.0,0.0,0.0,0.0,20680.49425541826,18749.994791668112
23,100027,0,Cash loans,F,0,1,0,83250.0,239850.0,23850.0,225000.0,Unaccompanied,Pensioner,1,Married,House / apartment,0.006296,-24827,,-9012.0,-3684,,1,0,0,1,1,0,XNA,2.0,3,3,4,12,0,0,0,0,0,0,XNA,,0.6243047373592765,0.6690566947824041,0.0,0.0,0.0,0.0,-795.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,True,2.8810810807350054,0.2864864864520737,59400.0,1.0659999999526222,14850.00001,10.0566037693683,,3,2.0,0.0,27750.0,0,1,3.0,1.0,0.3333333333333333,0.0,376713.0,625297.5,0.0,0.0,0.0,613.3333333333334,3.0,0.6024540318808247,0.0,4.0,21569.22,0.0,0.0,0.0,202500.0,1.0,-441.0,-111.0,-111.0,0.0,1.0659999999473582,13365.0,0.0,0.0,0.0,17988.735009387492,16874.98593751172
24,100029,0,Cash loans,M,1,0,2,135000.0,247500.0,12703.5,247500.0,Unaccompanied,Working,1,Married,House / apartment,0.026392,-11286,-746.0,-108.0,-3729,7.0,1,1,0,1,0,0,Drivers,4.0,2,2,3,14,0,0,0,0,1,1,Business Entity Type 3,,0.7861793090532118,0.5656079814115492,1.0,1.0,1.0,0.0,-4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.833333333197531,0.09409999999302963,122296.5,0.999999999959596,1e-05,19.48281968002297,0.06609959247394967,3,2.0,1.4814814813717423e-05,27000.0,2,1,4.0,2.0,0.25,0.0,3682287.0,7428033.0,0.0,0.0,0.0,674.0,2.0,0.49572841154582914,0.0,1.0,22891.68,126000.0,126000.0,0.0,126000.0,1.0,-293.0,-143.0,-203.0,0.0,0.9999999999206349,0.0,0.9999999999206349,0.0,0.0,20999.965000058335,20999.965000058335
25,100030,0,Cash loans,F,0,1,0,90000.0,225000.0,11074.5,225000.0,Unaccompanied,Working,1,Married,House / apartment,0.028663,-19334,-3494.0,-2419.0,-2893,,1,1,0,1,1,0,Cleaning staff,2.0,2,2,5,8,0,0,0,0,0,0,Business Entity Type 3,0.5619484093041138,0.6514056365297631,0.4614823912998385,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.499999999722222,0.12304999998632778,78925.5,0.9999999999555556,1e-05,20.316944313226834,0.18071790637256538,4,2.0,0.0,30000.0,0,1,6.0,2.0,0.3333333333333333,0.0,451642.5,643430.9700000001,0.0,0.0,0.0,188.16666666666666,3.0,0.7019284446317527,0.0,12.0,4373.055,17055.0,15349.5,1705.5,17055.0,1.0,-2818.0,-2728.0,-2818.0,1705.5,0.8999999994722955,-1705.5,1.1111111103872366,0.11111111103872366,0.09999999994136617,3837.365406586484,4263.7393406516485
26,100031,1,Cash loans,F,0,1,0,112500.0,979992.0,27076.5,702000.0,Unaccompanied,Working,1,Widow,House / apartment,0.018029,-18724,-2628.0,-6573.0,-1827,,1,1,0,1,0,0,Cooking staff,1.0,3,2,0,9,0,0,0,0,0,0,Business Entity Type 3,,0.5484771599678789,0.190705947811054,10.0,1.0,10.0,0.0,-161.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,False,8.711039999225685,0.2406799999786062,85423.5,1.395999999980114,277992.00001,36.19345187295498,0.14035462515507083,3,1.0,0.0,56250.0,0,2,7.0,2.0,0.42857142857142855,0.0,1125000.0,3970651.5,0.0,0.0,0.0,184.28571428571428,3.5,0.2833288189608179,0.0,,,,,,,,,,,,,,,,,,
27,100032,0,Cash loans,M,0,1,1,112500.0,327024.0,23827.5,270000.0,Family,Working,1,Married,House / apartment,0.019101,-15948,-1234.0,-5782.0,-3153,,1,1,0,1,0,0,Laborers,3.0,2,2,5,10,0,0,0,0,1,1,Industry: type 11,,0.5411237022695412,0.6594055320683344,2.0,0.0,2.0,0.0,-2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.9068799997416104,0.21179999998117333,88672.5,1.2111999999551406,57024.00001,13.724645886591272,0.07737647358751973,3,2.0,8.888888888098766e-06,28125.0,2,1,4.0,1.0,0.25,0.0,0.0,1271160.0,0.0,0.0,0.0,208.25,4.0,0.0,0.0,1.0,7910.145,69255.0,42255.0,27000.0,69255.0,1.0,-1466.0,-1316.0,-1316.0,27000.0,0.6101364521536153,-27000.0,1.6389776353948697,0.6389776356315281,0.38986354770199066,7042.488262519563,11542.480762532063
28,100033,0,Cash loans,M,1,1,0,270000.0,790830.0,57676.5,675000.0,Unaccompanied,State servant,3,Single / not married,House / apartment,0.04622,-9994,-1796.0,-4668.0,-2661,1.0,1,1,0,1,0,1,XNA,1.0,1,1,2,11,0,1,1,0,0,0,Military,0.6003959050009468,0.6850109901296888,0.524496446363472,0.0,0.0,0.0,0.0,-849.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,False,2.928999999891518,0.21361666665875492,212323.5,1.171599999982643,115830.00001,13.711476942305534,0.1797078248746326,4,1.0,0.0,135000.0,2,1,1.0,1.0,1.0,0.0,0.0,675000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5542.92,53599.5,53329.5,5364.0,53599.5,1.0,-818.0,-488.0,-488.0,270.0,0.9949626393912325,-270.0,1.0050628637048795,0.10058222932887384,0.10007556038767608,4444.121296565586,4466.621277815602
29,100034,0,Revolving loans,M,0,1,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,3,Single / not married,With parents,0.030755,-10341,-1010.0,-4799.0,-3015,,1,1,0,1,0,0,Laborers,1.0,2,2,1,16,0,0,0,0,0,0,Business Entity Type 3,0.2979135090150507,0.5027790378786304,,0.0,0.0,0.0,0.0,-599.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,1.9999999997777778,0.09999999998888888,81000.0,0.9999999999444446,1e-05,19.99999997777778,0.09766947113206602,3,1.0,0.0,45000.0,0,0,,,,,,,,,,,,,,2.0,22430.43,94500.0,109971.0,12145.5,94500.0,1.0,-569.0,-419.0,-449.0,-15471.0,1.1637142855911413,15471.0,0.8593174563421886,0.1055368733778632,0.0999999999917665,18328.469452550915,15749.973750043751
30,100035,0,Cash loans,F,0,1,0,292500.0,665892.0,24592.5,477000.0,Unaccompanied,Commercial associate,1,Civil marriage,House / apartment,0.025164,-15280,-2668.0,-5266.0,-3787,,1,1,0,1,0,1,XNA,2.0,2,2,2,13,0,0,0,0,0,0,Business Entity Type 3,,0.479987342189869,0.4101025731788671,0.0,0.0,0.0,0.0,-1634.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0,False,2.2765538460760153,0.08407692307404865,267907.5,1.3959999999707338,188892.00001,27.077035670599965,0.17460732995720374,4,2.0,0.0,97500.0,0,1,9.0,2.0,0.5555555555555556,0.0,2054371.5,3545085.42,0.0,0.0,0.0,282.1111111111111,4.5,0.5794984483053726,0.0,22.0,22308.75,675000.0,675000.0,9360.0,675000.0,1.0,-1397.0,-887.0,-887.0,0.0,0.9999999999851853,0.0,0.9999999999851853,0.08695652173105198,0.07999999999316239,14062.49707031311,14062.49707031311
31,100036,0,Cash loans,F,0,1,0,112500.0,512064.0,25033.5,360000.0,Family,Working,1,Civil marriage,House / apartment,0.008575,-11144,-1104.0,-7846.0,-2904,,1,1,0,1,0,0,Private service staff,2.0,2,2,1,12,0,0,0,0,0,0,Services,0.2744223724911185,0.6273004007953609,,2.0,0.0,2.0,0.0,-397.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0,False,4.5516799995954065,0.22251999998022043,87466.5,1.4223999999604888,152064.00001,20.455150090696407,0.09906676247224225,3,2.0,0.0,37500.0,0,1,1.0,1.0,1.0,0.0,8339.355,94959.0,0.0,0.0,0.0,0.0,1.0,0.08782058572647142,0.0,8.0,12069.315,0.0,0.0,0.0,213804.0,1.0,365243.0,365243.0,365243.0,0.0,0.9999999999532282,0.0,0.0,0.0,0.0,8908.496288126547,8908.496288126547
32,100037,0,Cash loans,F,0,0,0,90000.0,199008.0,20893.5,180000.0,Unaccompanied,Working,1,Civil marriage,House / apartment,0.010032,-12974,-4404.0,-7123.0,-4464,,1,1,1,1,0,0,Laborers,2.0,2,2,5,11,0,0,0,0,0,0,Business Entity Type 2,,0.5594667916353414,0.7981372313187245,0.0,0.0,0.0,0.0,-2766.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,2.211199999754311,0.23214999997420555,69106.5,1.105599999938578,19008.00001,9.524876153097912,0.3394481272849145,4,2.0,0.0,30000.0,0,1,8.0,2.0,0.125,0.0,0.0,592132.5,0.0,0.0,0.0,189.25,4.0,0.0,0.0,5.0,19505.385,153877.5,188640.0,0.0,153877.5,1.0,-2581.0,-2431.0,-2431.0,-34762.5,1.2259102207128456,34762.5,0.8157204198040862,0.0,0.0,15719.986900010917,12823.114314071405
33,100039,0,Cash loans,M,1,0,1,360000.0,733315.5,39069.0,679500.0,Unaccompanied,Commercial associate,1,Married,House / apartment,0.015221,-11694,-2060.0,-3557.0,-3557,3.0,1,1,0,1,0,0,Drivers,3.0,2,2,3,10,0,0,0,1,1,0,Self-employed,,0.32174489566177183,0.41184855592423975,2.0,0.0,2.0,0.0,-697.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,False,2.0369874999434168,0.10852499999698541,320931.0,1.0791986754808065,53815.50001,18.769753508211174,0.1761587140210011,3,2.0,2.777777777700617e-06,90000.0,2,1,9.0,3.0,0.3333333333333333,0.0,2438748.0,4489092.0,0.0,0.0,0.0,155.0,3.0,0.5432608643351484,0.0,4.0,4450.68,20961.0,22000.5,0.0,20961.0,1.0,-2367.0,-2217.0,-2277.0,-1039.5,1.0495920991128325,1039.5,0.9527510734061722,0.0,0.0,3666.7438887601857,3493.4941775097045
34,100040,0,Cash loans,F,0,1,0,135000.0,1125000.0,32895.0,1125000.0,Unaccompanied,State servant,3,Married,House / apartment,0.019689,-15997,-4585.0,-5735.0,-4067,,1,1,0,1,0,0,Core staff,2.0,2,2,4,14,0,0,0,0,0,0,Security Ministries,,0.17249750814777715,,0.0,0.0,0.0,0.0,-3019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,8.33333333271605,0.2436666666486173,102105.0,0.999999999991111,1e-05,34.19972639179215,0.28661624072427094,3,2.0,0.0,45000.0,0,1,,,,,,,,,,,,,,1.0,18984.24,367200.0,367200.0,0.0,367200.0,1.0,-1007.0,-317.0,-407.0,0.0,0.9999999999727668,0.0,0.9999999999727668,0.0,0.0,15299.993625002657,15299.993625002657
35,100041,0,Cash loans,F,0,0,0,112500.0,450000.0,44509.5,450000.0,Unaccompanied,Working,3,Married,House / apartment,0.008575,-12158,-1275.0,-6265.0,-2009,,1,1,1,1,1,0,Sales staff,2.0,2,2,0,19,0,0,0,0,0,0,Self-employed,,0.6631580756296298,0.6785676886853644,0.0,0.0,0.0,0.0,-1285.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.9999999996444444,0.395639999964832,67990.5,0.9999999999777778,1e-05,10.110201190732269,0.10486922199775392,5,2.0,0.0,37500.0,0,1,13.0,2.0,0.07692307692307693,0.0,0.0,822305.1599999999,0.0,0.0,0.0,217.23076923076923,6.5,0.0,0.0,2.0,7297.515,58486.5,64278.0,0.0,58486.5,1.0,-1477.0,-1147.0,-1147.0,-5791.5,1.0990228512393418,5791.5,0.9098991877609914,0.0,0.0,5356.49553625372,4873.870938440885
36,100043,0,Cash loans,F,0,1,2,198000.0,641173.5,23157.0,553500.0,Unaccompanied,Commercial associate,1,Married,House / apartment,0.01885,-17199,-768.0,-63.0,-735,,1,1,1,1,1,0,Private service staff,4.0,2,2,3,13,0,0,0,0,0,0,Other,0.8427634659543568,0.6816988025574287,0.7544061731797895,0.0,0.0,0.0,0.0,-2411.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,False,3.238249999836452,0.11695454544863866,174843.0,1.1583983739628114,87673.50001,27.68810725582411,0.04465375896543622,5,2.0,1.010101010049995e-05,39600.0,0,1,2.0,2.0,0.0,0.0,0.0,333720.0,0.0,0.0,0.0,735.0,1.0,0.0,0.0,9.0,21375.0,0.0,427500.0,315000.0,292500.0,1.0,-948.0,365243.0,-370.0,-427500.0,0.9999999999658119,0.0,0.0,0.2274795268409414,0.19999999999873014,42750000000.0,4874.999187500135
37,100044,0,Cash loans,M,0,1,0,121500.0,454500.0,15151.5,454500.0,Unaccompanied,Working,1,Married,House / apartment,0.030755,-21077,-1288.0,-5474.0,-4270,,1,1,0,1,1,0,Drivers,2.0,2,2,4,10,0,0,0,0,1,1,Transport: type 4,0.8045861213121414,0.7197985370372056,0.722392890081304,0.0,0.0,0.0,0.0,-1541.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,False,3.7407407404328605,0.12470370369344003,106348.5,0.9999999999779977,1e-05,29.99702997723194,0.061109266053569894,4,2.0,0.0,40500.0,2,1,11.0,2.0,0.5454545454545454,0.0,1147764.6,2329694.46,0.0,0.0,0.0,240.54545454545453,5.5,0.4926674376003796,0.0,4.0,12088.8,135000.0,148365.0,0.0,135000.0,1.0,-2570.0,-2060.0,-2060.0,-13365.0,1.0989999999185927,13365.0,0.909918107309007,0.0,0.0,8242.495420835878,7499.995833335648
38,100045,0,Cash loans,F,0,1,0,99000.0,247275.0,17338.5,225000.0,Unaccompanied,Pensioner,1,Married,House / apartment,0.006207,-23920,,-9817.0,-4969,,1,0,0,1,1,0,XNA,2.0,2,2,4,11,0,0,0,0,0,0,XNA,,0.6507647995068742,0.7517237147741489,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,True,2.497727272474977,0.1751363636186731,81661.5,1.0989999999511557,22275.00001,14.26161431827343,,3,2.0,0.0,33000.0,0,1,3.0,1.0,0.3333333333333333,0.0,89351.46,438054.39,0.0,0.0,0.0,132.0,3.0,0.20397343809292723,0.0,4.0,6319.35,34501.5,31486.5,4500.0,34501.5,1.0,-2748.0,-2598.0,-2598.0,3015.0,0.9126124948443943,-3015.0,1.0957553233621535,0.14291839355186559,0.1304291117399449,5247.741253764578,5750.240416265973
39,100046,0,Revolving loans,M,1,1,0,180000.0,540000.0,27000.0,540000.0,Unaccompanied,Working,3,Married,House / apartment,0.025164,-16126,-1761.0,-8236.0,-4292,3.0,1,1,0,1,0,0,Managers,2.0,2,2,1,8,0,0,0,0,0,0,Business Entity Type 3,,0.7380532835697358,0.6058362647264226,1.0,0.0,1.0,0.0,-540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,False,2.9999999998333333,0.1499999999916667,153000.0,0.9999999999814816,1e-05,19.999999992592592,0.10920253014337251,3,2.0,0.0,60000.0,0,0,4.0,3.0,0.25,0.0,0.0,12637260.0,0.0,0.0,0.0,556.5,1.3333333333333333,0.0,0.0,2.0,29053.215,450000.0,555723.0,,450000.0,1.0,-509.0,1.0,365243.0,-105723.0,1.2349399999725568,105723.0,0.8097559395452455,,,23155.11535203527,18749.992187503256
40,100047,1,Cash loans,M,0,1,0,202500.0,1193580.0,35028.0,855000.0,Unaccompanied,Commercial associate,1,Married,House / apartment,0.025164,-17482,-1262.0,-1182.0,-1029,,1,1,0,1,0,0,Laborers,2.0,2,2,1,9,0,0,0,0,0,0,Business Entity Type 3,,0.30684058604830505,0.3201633668633456,0.0,0.0,0.0,0.0,-1075.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,4.0,False,5.89422222193115,0.17297777776923567,167472.0,1.3959999999836725,338580.00001,34.07502568400279,0.07218853682198177,3,2.0,0.0,67500.0,0,1,5.0,3.0,0.6,0.0,3220456.5,9527634.0,0.0,0.0,0.0,327.0,1.6666666666666667,0.33801219694207396,0.0,6.0,11423.025,135000.0,196528.5,3820.5,135000.0,1.0,-2601.0,-2331.0,-2331.0,-61528.5,1.4557666665588322,61528.5,0.6869232706357132,0.1111111110787968,0.0999999999738254,5459.12348357681,3749.9989583336223
41,100048,0,Cash loans,F,0,1,0,202500.0,604152.0,29196.0,540000.0,Unaccompanied,Working,1,Married,House / apartment,0.009175,-16971,-475.0,-3148.0,-513,,1,1,0,1,1,0,Laborers,2.0,2,2,0,12,0,1,1,0,1,1,Industry: type 1,,0.03731523556121631,,4.0,0.0,4.0,0.0,-458.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,False,2.9834666665193352,0.1441777777706579,173304.0,1.1187999999792815,64152.00001,20.692971632863074,0.02798892229567434,4,2.0,0.0,67500.0,4,1,1.0,1.0,0.0,0.0,0.0,22905.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,57466.53,814500.0,856431.0,,814500.0,1.0,-284.0,226.0,365243.0,-41931.0,1.051480662970516,41931.0,0.951039838574841,,,47579.47356695913,45249.974861125076
42,100049,1,Cash loans,F,0,0,0,135000.0,288873.0,16258.5,238500.0,Unaccompanied,Working,1,Civil marriage,House / apartment,0.007305,-13384,-3597.0,-45.0,-4409,,1,1,1,1,1,0,Sales staff,2.0,3,3,3,11,0,0,0,0,0,0,Self-employed,0.4682080567974757,0.6742032101473874,0.3996756156233169,1.0,0.0,1.0,0.0,-1480.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,2.1397999998414963,0.12043333332441236,118741.5,1.211207547119027,50373.00001,17.76750621658363,0.2687537360047473,5,2.0,0.0,45000.0,0,1,7.0,2.0,0.7142857142857143,0.0,552442.5,851747.85,0.0,0.0,0.0,307.42857142857144,3.5,0.648598643366109,0.0,5.0,4500.0,0.0,90000.0,9000.0,67500.0,1.0,-185.0,365243.0,365243.0,-90000.0,1.1278666664995753,8631.0,0.0,0.29664787886988764,0.25031289104427396,9000000000.0,5624.9953125039065
43,100050,0,Cash loans,F,0,1,0,108000.0,746280.0,42970.5,675000.0,Unaccompanied,Pensioner,3,Single / not married,House / apartment,0.010966,-23548,,-5745.0,-4576,,1,0,0,1,0,0,XNA,1.0,2,2,2,9,0,0,0,0,0,0,XNA,,0.7661378050275851,0.6848276586890367,0.0,0.0,0.0,0.0,-491.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,True,6.909999999360185,0.3978749999631597,65029.5,1.1055999999836208,71280.00001,17.36726358376857,,2,1.0,0.0,54000.0,0,1,3.0,1.0,0.0,0.0,0.0,742741.38,0.0,0.0,0.0,669.3333333333334,3.0,0.0,0.0,3.0,6919.605,153598.5,153598.5,0.0,153598.5,1.0,-459.0,231.0,-9.0,0.0,0.9999999999348953,0.0,0.9999999999348953,0.0,0.0,6399.934833360486,6399.934833360486
44,100051,0,Cash loans,M,0,1,0,202500.0,661702.5,48280.5,598500.0,Unaccompanied,Working,1,Civil marriage,House / apartment,0.007114,-9827,-758.0,-4166.0,-2380,,1,1,1,1,0,0,XNA,2.0,2,2,2,12,0,0,0,0,1,1,Business Entity Type 3,,0.6315186311742824,,1.0,0.0,1.0,0.0,-556.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,3.2676666665053005,0.2384222222104483,154219.5,1.1056015037409257,63202.50001,13.705377944779904,0.07713442564071886,4,2.0,0.0,67500.0,2,1,,,,,,,,,,,,,,3.0,6887.16,0.0,0.0,0.0,136620.0,1.0,-525.0,165.0,365243.0,0.0,1.1130764162558135,15448.5,0.0,0.0,0.0,6336.184859922975,5692.497628125989
45,100052,0,Revolving loans,F,0,1,1,90000.0,180000.0,9000.0,180000.0,Family,Working,1,Civil marriage,House / apartment,0.009334,-7974,-895.0,-6591.0,-642,,1,1,1,1,0,0,Sales staff,3.0,2,2,0,10,0,0,0,0,0,0,Self-employed,,0.535542260363498,,1.0,1.0,1.0,1.0,-462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,1.9999999997777778,0.09999999998888888,81000.0,0.9999999999444446,1e-05,19.99999997777778,0.11223977942342586,4,2.0,1.1111111109876542e-05,22500.0,0,0,,,,,,,,,,,,,,2.0,6304.905,27175.5,30663.0,0.0,27175.5,1.0,-266.0,-116.0,-176.0,-3487.5,1.1283325049664836,3487.5,0.8862635747036286,0.0,0.0,5110.491482514196,4529.242451262581
46,100053,0,Cash loans,F,0,1,0,202500.0,305221.5,17649.0,252000.0,Family,Pensioner,1,Single / not married,House / apartment,0.019689,-20373,,-7760.0,-1993,,1,0,0,1,0,0,XNA,1.0,2,2,0,8,0,0,0,0,0,0,XNA,,0.24766471733561626,0.475849908720221,0.0,0.0,0.0,0.0,-649.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0,True,1.5072666665922339,0.08715555555125158,184851.0,1.2111964285233652,53221.50001,17.293982652108344,,2,1.0,0.0,101250.0,0,1,8.0,2.0,0.125,0.0,0.0,675508.5,0.0,0.0,0.0,141.125,4.0,0.0,0.0,5.0,10720.35,0.0,0.0,,90000.0,1.0,-320.0,10.0,365243.0,0.0,1.0659999998815555,5940.0,0.0,,,7994.9933375055525,7499.993750005208
